id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
135577,26-39,male,majority,10-19y,university,middle class,0.52661382,TRUE,after 2015,FALSE,FALSE,32765,13000,sedan,2,1,1,FALSE
726987,65+,male,majority,30y+,high school,upper class,0.613362827,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,5,1,3,FALSE
872748,26-39,male,majority,0-9y,university,upper class,0.508545698,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,TRUE
756603,26-39,female,majority,10-19y,high school,poverty,0.383780946,FALSE,before 2015,FALSE,TRUE,10238,16000,sedan,0,0,0,TRUE
740156,16-25,female,majority,0-9y,high school,working class,0.463909332,TRUE,after 2015,FALSE,FALSE,32765,,sedan,0,0,0,FALSE
99647,16-25,female,majority,0-9y,high school,poverty,0.318317145,FALSE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,FALSE
848222,40-64,male,majority,20-29y,high school,upper class,0.624742072,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,5,0,5,FALSE
507419,26-39,female,majority,0-9y,university,upper class,0.408976341,TRUE,after 2015,FALSE,FALSE,10238,13000,sports car,0,0,0,FALSE
823526,65+,male,majority,30y+,high school,middle class,0.477962613,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,7,0,5,FALSE
841430,40-64,female,majority,20-29y,none,middle class,0.511350065,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,1,0,2,FALSE
960933,65+,female,majority,30y+,high school,upper class,0.780209859,TRUE,after 2015,TRUE,TRUE,32765,9000,sedan,6,1,3,FALSE
376004,16-25,female,majority,0-9y,high school,working class,,TRUE,before 2015,FALSE,TRUE,10238,9000,sedan,0,0,0,FALSE
551195,65+,male,majority,30y+,university,upper class,0.701292794,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,3,0,2,FALSE
18890,40-64,female,majority,10-19y,university,upper class,0.714968019,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,1,FALSE
259179,40-64,female,minority,20-29y,high school,upper class,0.608518437,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,3,0,1,FALSE
5306,26-39,male,majority,0-9y,university,middle class,0.495059754,FALSE,before 2015,TRUE,TRUE,10238,,sedan,0,0,0,TRUE
768784,65+,female,majority,30y+,university,upper class,0.675197154,TRUE,before 2015,FALSE,TRUE,10238,10000,sports car,2,0,2,FALSE
184971,40-64,male,majority,10-19y,university,upper class,0.705103011,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,2,FALSE
17816,26-39,female,majority,10-19y,university,middle class,0.476614269,TRUE,before 2015,FALSE,TRUE,10238,,sedan,0,0,1,FALSE
475210,16-25,male,minority,0-9y,none,poverty,0.319027963,FALSE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
741721,16-25,female,majority,0-9y,none,working class,0.328418073,TRUE,after 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,FALSE
184176,26-39,female,majority,10-19y,high school,poverty,0.344977689,FALSE,before 2015,FALSE,FALSE,10238,18000,sedan,1,0,1,FALSE
118620,26-39,male,majority,10-19y,university,upper class,,TRUE,before 2015,TRUE,TRUE,32765,9000,sedan,3,0,0,TRUE
551808,16-25,female,majority,0-9y,high school,middle class,,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,FALSE
679272,26-39,male,majority,0-9y,none,working class,0.374393606,FALSE,before 2015,FALSE,FALSE,32765,11000,sedan,0,0,0,TRUE
401740,40-64,male,majority,0-9y,university,upper class,0.691715358,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,0,0,0,FALSE
9289,16-25,female,majority,0-9y,university,upper class,0.633817535,TRUE,before 2015,TRUE,TRUE,10238,7000,sedan,0,0,0,TRUE
134351,65+,male,majority,20-29y,university,upper class,0.530625737,FALSE,after 2015,FALSE,TRUE,92101,14000,sedan,3,0,0,FALSE
670374,65+,male,majority,0-9y,high school,upper class,0.425591954,TRUE,after 2015,TRUE,TRUE,32765,10000,sedan,0,0,0,TRUE
247819,16-25,male,minority,0-9y,none,poverty,0.310687776,FALSE,after 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,FALSE
72351,65+,male,majority,30y+,high school,upper class,0.667830379,TRUE,after 2015,TRUE,TRUE,32765,6000,sedan,11,0,3,FALSE
140258,40-64,male,majority,0-9y,university,upper class,0.578255202,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
60609,26-39,male,majority,10-19y,university,upper class,0.606820792,TRUE,before 2015,TRUE,TRUE,32765,,sedan,5,0,0,TRUE
163684,40-64,male,majority,20-29y,university,middle class,0.596214615,TRUE,before 2015,TRUE,TRUE,10238,14000,sedan,0,0,0,FALSE
454863,40-64,male,majority,20-29y,university,upper class,0.649779352,FALSE,after 2015,TRUE,TRUE,32765,9000,sedan,1,1,2,FALSE
533249,40-64,female,majority,10-19y,high school,middle class,0.510162203,TRUE,after 2015,TRUE,FALSE,32765,7000,sedan,0,0,1,FALSE
874998,65+,male,majority,10-19y,none,upper class,0.643670853,TRUE,after 2015,TRUE,TRUE,10238,,sedan,1,1,1,FALSE
666386,40-64,male,majority,20-29y,high school,upper class,0.640503464,TRUE,after 2015,TRUE,TRUE,10238,,sedan,4,0,1,FALSE
403182,26-39,male,majority,10-19y,high school,middle class,0.490529998,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,3,0,2,FALSE
650235,26-39,female,majority,10-19y,university,middle class,0.54285234,TRUE,after 2015,FALSE,TRUE,10238,12000,sedan,1,0,2,FALSE
596282,40-64,female,minority,20-29y,university,upper class,0.699425311,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,2,0,2,FALSE
558054,65+,female,majority,30y+,university,upper class,0.750603332,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,3,1,4,FALSE
412162,26-39,female,majority,10-19y,university,working class,0.407707628,FALSE,before 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
538163,65+,male,majority,0-9y,high school,middle class,0.40968117,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,TRUE
991473,40-64,female,majority,10-19y,none,upper class,,FALSE,after 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
26402,26-39,female,majority,10-19y,none,poverty,0.513140257,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,2,0,1,FALSE
157813,16-25,female,majority,0-9y,university,poverty,0.457857965,TRUE,before 2015,FALSE,FALSE,10238,14000,sports car,0,0,0,FALSE
487293,40-64,male,majority,20-29y,university,middle class,0.533711419,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,2,0,3,FALSE
332683,16-25,female,majority,0-9y,university,middle class,,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,FALSE
552861,65+,male,majority,30y+,university,middle class,0.344829979,TRUE,before 2015,FALSE,TRUE,32765,,sedan,6,1,2,FALSE
718555,16-25,female,majority,0-9y,high school,poverty,0.275986041,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
715348,65+,male,majority,30y+,university,upper class,0.635954039,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,5,2,3,FALSE
50666,40-64,male,majority,20-29y,high school,upper class,0.502986277,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,6,1,4,FALSE
310538,65+,female,minority,20-29y,none,upper class,0.654793166,TRUE,before 2015,FALSE,TRUE,32765,8000,sedan,2,2,3,FALSE
423856,40-64,female,minority,0-9y,none,working class,0.327241792,TRUE,before 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
23989,16-25,male,majority,0-9y,none,poverty,0.3527398,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
455221,26-39,female,majority,10-19y,high school,middle class,0.584040325,FALSE,before 2015,TRUE,TRUE,10238,13000,sedan,1,0,2,TRUE
878806,16-25,female,majority,0-9y,none,poverty,0.374004626,TRUE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,FALSE
90159,16-25,female,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,FALSE,10238,19000,sedan,0,0,0,TRUE
698383,40-64,male,majority,0-9y,university,upper class,0.535847548,FALSE,after 2015,TRUE,FALSE,10238,8000,sedan,0,0,0,TRUE
432502,16-25,male,majority,0-9y,university,working class,0.501506352,FALSE,before 2015,FALSE,FALSE,10238,13000,sports car,0,0,0,TRUE
75820,65+,male,majority,30y+,university,upper class,0.624232932,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,1,0,3,FALSE
317151,65+,female,majority,30y+,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,1,0,2,FALSE
62005,26-39,female,majority,0-9y,high school,working class,0.390911332,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,FALSE
180479,16-25,female,majority,0-9y,high school,working class,0.428901,FALSE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
169486,26-39,female,majority,10-19y,none,poverty,0.242734705,FALSE,before 2015,FALSE,TRUE,32765,8000,sedan,2,0,0,FALSE
784424,26-39,male,majority,10-19y,university,middle class,0.343917671,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
877560,26-39,male,minority,10-19y,university,upper class,0.557241329,TRUE,before 2015,TRUE,FALSE,32765,8000,sedan,0,0,0,FALSE
661538,40-64,male,majority,20-29y,none,middle class,0.364990052,TRUE,before 2015,FALSE,TRUE,10238,,sedan,1,0,6,FALSE
734708,40-64,female,majority,0-9y,university,upper class,0.675741299,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
105788,65+,male,majority,0-9y,university,upper class,0.565424492,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,0,0,0,FALSE
782760,26-39,female,majority,10-19y,none,middle class,0.560135055,TRUE,before 2015,TRUE,TRUE,32765,,sedan,0,0,1,FALSE
888987,26-39,female,majority,10-19y,university,upper class,0.569236072,TRUE,after 2015,TRUE,FALSE,32765,12000,sedan,0,0,0,FALSE
159532,65+,female,majority,20-29y,high school,upper class,0.698069772,TRUE,before 2015,TRUE,FALSE,10238,12000,sedan,0,1,1,FALSE
488136,40-64,male,majority,20-29y,university,upper class,0.619171157,TRUE,before 2015,FALSE,TRUE,92101,17000,sedan,0,0,0,FALSE
184115,40-64,male,majority,0-9y,university,upper class,0.616977102,TRUE,before 2015,TRUE,TRUE,10238,7000,sedan,0,0,0,FALSE
684334,65+,male,minority,30y+,university,upper class,0.426833816,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,2,0,5,FALSE
9128,40-64,female,majority,20-29y,high school,middle class,0.474348001,FALSE,after 2015,TRUE,TRUE,10238,9000,sedan,1,0,1,FALSE
546140,16-25,male,majority,0-9y,university,middle class,0.536900379,FALSE,before 2015,FALSE,TRUE,32765,10000,sedan,0,0,0,TRUE
805429,65+,female,majority,10-19y,high school,upper class,0.765208398,FALSE,before 2015,TRUE,TRUE,10238,9000,sedan,2,0,1,FALSE
208360,65+,female,majority,30y+,university,upper class,0.650594908,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,2,0,1,FALSE
132013,65+,female,majority,30y+,high school,upper class,0.58012446,TRUE,before 2015,TRUE,FALSE,10238,12000,sedan,3,1,1,FALSE
646502,16-25,female,majority,0-9y,none,poverty,0.339300542,FALSE,before 2015,TRUE,FALSE,10238,15000,sedan,0,0,0,TRUE
582402,26-39,female,majority,10-19y,university,upper class,0.644905773,TRUE,after 2015,FALSE,FALSE,10238,13000,sedan,0,0,1,FALSE
87473,26-39,male,majority,10-19y,none,poverty,0.360310462,FALSE,before 2015,FALSE,FALSE,32765,14000,sedan,2,0,1,TRUE
717551,40-64,male,majority,0-9y,university,upper class,0.695718548,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,0,0,0,FALSE
811811,40-64,female,majority,20-29y,university,upper class,0.483497441,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,1,1,1,FALSE
530970,26-39,male,majority,0-9y,none,working class,0.451519742,FALSE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,TRUE
657844,26-39,male,majority,10-19y,university,upper class,0.493101718,TRUE,before 2015,FALSE,FALSE,32765,14000,sedan,0,1,1,TRUE
176642,65+,female,majority,20-29y,high school,upper class,0.527437962,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,1,3,FALSE
704098,65+,female,minority,30y+,high school,upper class,0.754849952,TRUE,before 2015,TRUE,TRUE,10238,8000,sports car,3,1,2,FALSE
352454,26-39,female,majority,10-19y,high school,upper class,0.469489286,TRUE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,FALSE
772474,26-39,male,majority,10-19y,high school,poverty,0.398398694,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,1,0,1,FALSE
400472,65+,female,majority,30y+,university,upper class,0.630167277,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,5,0,1,FALSE
477976,16-25,male,majority,0-9y,high school,poverty,,FALSE,before 2015,FALSE,TRUE,32765,,sedan,0,0,0,TRUE
871873,16-25,female,majority,0-9y,none,poverty,0.157277433,TRUE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,FALSE
446423,40-64,female,majority,20-29y,none,middle class,0.487133471,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
614581,26-39,male,majority,10-19y,university,middle class,0.579433534,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,2,0,2,TRUE
72018,65+,female,majority,0-9y,university,upper class,0.526060779,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,0,0,0,TRUE
887907,40-64,female,majority,20-29y,university,middle class,0.691928722,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,1,FALSE
186769,16-25,female,majority,0-9y,high school,poverty,0.355637235,FALSE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
801513,16-25,male,majority,0-9y,university,working class,0.543586814,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
773539,26-39,female,minority,10-19y,high school,upper class,0.486914397,TRUE,before 2015,TRUE,FALSE,32765,11000,sedan,2,0,0,TRUE
342837,40-64,female,minority,20-29y,high school,upper class,0.806295737,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,2,0,0,FALSE
76364,16-25,female,majority,0-9y,university,working class,0.605389969,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,FALSE
581821,65+,female,majority,20-29y,university,upper class,0.654721892,FALSE,after 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
750304,40-64,female,majority,0-9y,high school,middle class,0.652976525,TRUE,before 2015,FALSE,TRUE,32765,15000,sedan,0,0,0,FALSE
867562,40-64,female,majority,20-29y,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,15000,sedan,0,0,1,FALSE
502443,65+,female,minority,10-19y,high school,middle class,0.435357113,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,FALSE
314241,16-25,male,majority,0-9y,university,poverty,0.409307606,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
843780,65+,female,majority,20-29y,high school,middle class,,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,2,1,2,FALSE
949220,40-64,female,minority,10-19y,university,upper class,0.691968396,TRUE,before 2015,FALSE,TRUE,92101,10000,sedan,1,1,0,FALSE
418920,26-39,female,majority,0-9y,university,upper class,0.679379838,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,FALSE
294679,40-64,male,majority,20-29y,high school,upper class,0.583226291,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,5,0,2,FALSE
588241,40-64,male,majority,10-19y,university,upper class,0.742475987,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,0,0,2,FALSE
342418,26-39,female,majority,10-19y,university,middle class,0.65150061,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,1,0,0,FALSE
327940,26-39,female,minority,10-19y,high school,upper class,0.739095132,TRUE,after 2015,TRUE,TRUE,10238,11000,sports car,0,0,0,FALSE
937879,16-25,female,majority,0-9y,high school,poverty,0.471987098,FALSE,before 2015,FALSE,TRUE,32765,14000,sedan,0,0,0,TRUE
937766,16-25,female,majority,0-9y,high school,poverty,0.312329419,FALSE,before 2015,FALSE,TRUE,21217,9000,sedan,0,0,0,TRUE
709224,26-39,female,majority,10-19y,none,middle class,0.627091288,TRUE,after 2015,FALSE,TRUE,32765,9000,sports car,1,0,0,FALSE
8618,26-39,female,minority,10-19y,university,upper class,0.70487148,TRUE,after 2015,FALSE,FALSE,32765,8000,sedan,1,0,0,FALSE
829698,26-39,male,majority,10-19y,high school,middle class,0.364895289,TRUE,before 2015,TRUE,TRUE,32765,9000,sedan,5,1,1,TRUE
583432,65+,male,minority,30y+,university,upper class,0.680339305,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,7,1,3,FALSE
658150,26-39,male,majority,10-19y,none,poverty,0.335171089,FALSE,after 2015,FALSE,TRUE,10238,13000,sedan,2,0,1,FALSE
25959,40-64,male,majority,0-9y,university,upper class,0.593342529,TRUE,before 2015,TRUE,TRUE,10238,11000,sports car,0,0,0,TRUE
849780,40-64,male,majority,0-9y,university,upper class,0.56333847,TRUE,before 2015,TRUE,FALSE,10238,10000,sedan,0,0,0,TRUE
807008,26-39,male,majority,10-19y,high school,poverty,0.303744239,TRUE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
240683,26-39,female,majority,10-19y,university,middle class,0.537593173,TRUE,after 2015,FALSE,TRUE,10238,12000,sedan,2,0,0,FALSE
88282,26-39,female,majority,10-19y,high school,poverty,0.127417717,FALSE,before 2015,FALSE,FALSE,92101,13000,sedan,3,0,4,FALSE
880213,26-39,female,majority,10-19y,none,middle class,0.512796699,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,FALSE
552010,65+,male,majority,20-29y,university,upper class,0.694265214,TRUE,after 2015,TRUE,TRUE,92101,11000,sedan,3,0,1,FALSE
55969,26-39,female,majority,0-9y,high school,poverty,0.341102343,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,TRUE
694933,26-39,female,majority,10-19y,none,poverty,0.391278986,FALSE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,1,FALSE
175995,16-25,female,majority,0-9y,none,working class,,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,TRUE
10585,40-64,female,majority,20-29y,university,upper class,0.566625187,TRUE,after 2015,TRUE,FALSE,10238,13000,sedan,1,0,0,FALSE
616068,16-25,male,majority,0-9y,none,poverty,0.399113611,TRUE,before 2015,FALSE,TRUE,32765,8000,sedan,0,0,0,TRUE
859400,65+,female,majority,30y+,university,upper class,,TRUE,before 2015,TRUE,TRUE,32765,6000,sedan,11,1,1,FALSE
974638,65+,male,majority,0-9y,high school,upper class,0.678048255,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
354483,65+,female,majority,30y+,high school,upper class,0.649728681,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,3,0,3,FALSE
585379,65+,female,majority,10-19y,high school,upper class,0.569463728,FALSE,before 2015,TRUE,TRUE,32765,8000,sedan,3,0,0,TRUE
161766,40-64,female,majority,20-29y,none,working class,0.316776692,TRUE,after 2015,FALSE,TRUE,92101,12000,sedan,3,1,2,FALSE
860897,40-64,male,majority,20-29y,university,upper class,0.6267889,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,5,0,3,FALSE
5195,40-64,female,majority,0-9y,university,upper class,0.56408247,TRUE,after 2015,TRUE,TRUE,32765,6000,sports car,0,0,0,FALSE
480896,40-64,female,majority,10-19y,none,working class,,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,1,FALSE
672155,40-64,female,majority,20-29y,high school,middle class,0.537390857,FALSE,before 2015,FALSE,TRUE,10238,10000,sedan,3,0,2,FALSE
957372,26-39,male,majority,10-19y,high school,upper class,0.60670459,TRUE,before 2015,FALSE,TRUE,92101,15000,sedan,1,0,0,TRUE
186080,65+,female,majority,20-29y,university,upper class,0.534527773,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,0,1,3,FALSE
608703,65+,female,majority,20-29y,none,upper class,0.767632593,TRUE,before 2015,TRUE,TRUE,10238,,sedan,1,0,0,FALSE
563413,26-39,male,majority,10-19y,none,working class,,TRUE,before 2015,FALSE,TRUE,10238,8000,sedan,1,0,1,FALSE
240130,16-25,male,majority,0-9y,high school,poverty,0.378018485,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
598271,26-39,female,majority,10-19y,university,middle class,0.578062558,TRUE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,FALSE
215682,65+,female,minority,30y+,high school,middle class,0.64994012,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,5,0,0,FALSE
331067,65+,female,majority,30y+,none,upper class,0.6867894,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,2,1,2,FALSE
140764,26-39,male,majority,10-19y,none,poverty,,FALSE,before 2015,FALSE,FALSE,10238,12000,sedan,1,0,1,TRUE
290615,26-39,male,minority,10-19y,high school,working class,0.363703347,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,2,0,2,TRUE
988795,26-39,male,majority,10-19y,university,middle class,0.433437333,TRUE,before 2015,FALSE,FALSE,32765,13000,sports car,1,0,1,FALSE
263950,26-39,male,majority,10-19y,high school,working class,0.509908207,TRUE,after 2015,FALSE,FALSE,10238,12000,sedan,1,1,4,FALSE
936328,40-64,female,majority,20-29y,high school,upper class,0.646984329,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,4,0,0,FALSE
488928,16-25,male,majority,0-9y,none,poverty,0.349164733,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,TRUE
253805,40-64,female,majority,20-29y,high school,middle class,0.614593255,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,1,0,1,FALSE
346658,16-25,female,majority,0-9y,high school,middle class,0.499862681,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
212512,40-64,female,majority,0-9y,high school,upper class,0.640130007,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,0,0,0,TRUE
